i,j,cmd,value
GBR,ITA,252922,3478759.0
GBR,ITA,260200,26832.0
GBR,ITA,280429,147131.0
GBR,ITA,282200,1081615.0
GBR,ITA,283691,429953.0
GBR,ITA,711011,9275284.0
GBR,ITA,711021,168540826.0
GBR,ITA,740311,1257.0
GBR,ITA,750210,8358089.0
GBR,ITA,810194,401091.0
GBR,ITA,810320,12486.0
GBR,ITA,810820,140375.0
GBR,ITA,811010,3413.0
GBR,ITA,811292,23544.0
GBR,ITA,850511,1396456.0
GBR,JAM,260600,307.0
GBR,JAM,280429,10838.0
GBR,JAM,280469,2398.0
GBR,JPN,250490,8552.0
GBR,JPN,260600,5559.0
GBR,JPN,280429,39456.0
GBR,JPN,282200,180446.0
GBR,JPN,283691,4333107.0
GBR,JPN,711011,52658690.0
GBR,JPN,711021,207191669.0
GBR,JPN,750210,47999491.0
GBR,JPN,810194,310341.0
GBR,JPN,810820,60838.0
GBR,JPN,811010,165713.0
GBR,JPN,811292,169807.0
GBR,JPN,850511,334994.0
GBR,KAZ,280429,805918.0
GBR,KAZ,280469,1494.0
GBR,KAZ,282200,1754.0
GBR,KAZ,850511,23116.0
GBR,KEN,280429,253.0
GBR,KEN,280480,60.0
GBR,KEN,750210,8645.0
GBR,KEN,811010,73111.0
GBR,KEN,850511,48198.0
GBR,KOR,252800,57493.0
GBR,KOR,270112,243.0
GBR,KOR,280429,53865.0
GBR,KOR,280470,2279.0
GBR,KOR,282200,86200.0
GBR,KOR,283691,15403942.0
GBR,KOR,711011,25662809.0
GBR,KOR,711021,226628995.0
GBR,KOR,740311,915.0
GBR,KOR,750210,2839014.0
GBR,KOR,810320,235.0
GBR,KOR,810411,10433.0
GBR,KOR,810820,3662.0
GBR,KOR,811010,249.0
GBR,KOR,811292,9660.0
GBR,KOR,850511,36238.0
GBR,KWT,270112,8912.0
GBR,KWT,283691,112409.0
GBR,KWT,740311,833.0
GBR,KWT,810411,3398.0
GBR,KWT,850511,1231.0
GBR,LAO,270112,37378.0
GBR,LAO,850511,382.0
GBR,LBN,810820,7423.0
GBR,LBN,850511,27289.0
GBR,LBY,250490,1716.0
GBR,LBY,280429,58087.0
GBR,LKA,280429,789.0
GBR,LKA,740311,236.0
GBR,LKA,850511,765.0
GBR,LTU,252800,5062.0
GBR,LTU,810820,5364.0
GBR,LTU,811010,351.0
GBR,LTU,850511,34883.0
GBR,LUX,250490,3645.0
GBR,LUX,252800,12.0
GBR,LUX,810820,2051.0
GBR,LUX,850511,1734.0
GBR,LVA,850511,4443.0
GBR,MAR,283691,2025.9999999999998
GBR,MAR,750210,69553.0
GBR,MAR,810820,9012.0
GBR,MAR,850511,11343.0
GBR,MDA,850511,67.0
GBR,MDG,280429,24931.0
GBR,MDV,810820,292.0
GBR,MEX,250490,1364.0
GBR,MEX,252800,1708.0
GBR,MEX,282200,638672.0
GBR,MEX,810194,290909.0
GBR,MEX,850511,59879.0
GBR,MKD,711011,405119017.0
GBR,MKD,711021,1011988947.0
GBR,MKD,750210,5758.0
GBR,MKD,850511,388.0
GBR,MLT,251010,103.0
GBR,MLT,251110,589.0
GBR,MLT,252910,43.0
GBR,MLT,260200,5.0
GBR,MLT,280429,91541.0
GBR,MLT,280469,2472.0
GBR,MLT,282200,281.0
GBR,MLT,283691,148.0
GBR,MLT,711011,273.0
GBR,MLT,850511,15875.0
GBR,MNE,850511,1270.0
GBR,MRT,850511,13489.0
GBR,MUS,280469,1537.0
GBR,MUS,850511,137.0
GBR,MYS,252910,1233.0
GBR,MYS,252922,6445.0
GBR,MYS,260600,3841.0
GBR,MYS,270112,172582.0
GBR,MYS,280429,106658.0
GBR,MYS,283691,28468.0
GBR,MYS,750210,7975280.0
GBR,MYS,810194,5460.0
GBR,MYS,850511,5829.0
GBR,NAM,280429,530.0
GBR,NAM,280469,5.0
GBR,NAM,850511,352.0
GBR,NGA,252800,890.0
GBR,NGA,280429,1414.0
GBR,NGA,280469,3056.0
GBR,NGA,850511,4172.0
GBR,NIC,850511,1045.0
GBR,NLD,250490,15250.0
GBR,NLD,251010,306.0
GBR,NLD,251110,1209788.0
GBR,NLD,252800,215727.0
GBR,NLD,252910,21387.0
GBR,NLD,252922,373624.0
GBR,NLD,260200,124.0
GBR,NLD,260600,1647158.0
GBR,NLD,270112,1197.0
GBR,NLD,280429,398857.0
GBR,NLD,280469,490523.0
GBR,NLD,280470,8114.000000000001
GBR,NLD,282200,141142.0
GBR,NLD,283691,20936437.0
GBR,NLD,283692,569.0
GBR,NLD,711011,11731.0
GBR,NLD,711021,683.0
GBR,NLD,720292,171.0
GBR,NLD,720293,25.0
GBR,NLD,740311,218399.0
GBR,NLD,750210,22223143.0
GBR,NLD,810194,261041.0
GBR,NLD,810320,31608.0
GBR,NLD,810411,129758.00000000001
GBR,NLD,810820,678235.0
GBR,NLD,811010,26.0
GBR,NLD,811292,427115.0
GBR,NLD,850511,679355.0
GBR,NOR,250490,1115.0
GBR,NOR,251110,5468.0
GBR,NOR,252910,4078.0000000000005
GBR,NOR,252922,1612560.0
GBR,NOR,260600,1130.0
GBR,NOR,270112,52457123.0
GBR,NOR,280429,479749.0
GBR,NOR,280469,1006.0
GBR,NOR,711011,3024451.0
GBR,NOR,711021,17104109.0
GBR,NOR,750210,2553.0
GBR,NOR,810194,804.0
GBR,NOR,810411,86288.0
GBR,NOR,810820,7287.0
GBR,NOR,811010,4437.0
GBR,NOR,811292,10489.0
GBR,NOR,850511,746123.0
GBR,NPL,850511,29.0
GBR,NZL,280429,43562.0
GBR,NZL,282200,10239.0
GBR,NZL,283691,22681.0
GBR,NZL,283692,41740.0
GBR,NZL,850511,36540.0
GBR,OMN,250490,23.0
GBR,OMN,252922,175546.0
GBR,OMN,270112,138078.0
GBR,OMN,280429,240435.0
GBR,OMN,850511,2867.0
GBR,PAK,260200,37013.0
GBR,PAK,270112,97066.0
GBR,PAK,280429,11499.0
GBR,PAK,280469,2864.0
GBR,PAK,282200,11.0
GBR,PAK,711011,13496.0
GBR,PAK,750210,155406.0
GBR,PAK,810194,6422.0
GBR,PAK,850511,161.0
GBR,PAN,280429,4075.9999999999995
GBR,PAN,750210,207618.0
GBR,PAN,850511,469.0
GBR,PER,250490,45112.0
GBR,PER,280429,4125.0
GBR,PER,280469,59870.0
GBR,PER,282200,30064.0
GBR,PER,750210,280337.0
GBR,PER,850511,12213.0
GBR,PHL,252922,17521.0
GBR,PHL,280429,27851.0
GBR,PHL,810194,10812.0
GBR,PHL,810320,267.0
GBR,PHL,850511,16634.0
GBR,PNG,280429,22031.0
GBR,POL,250490,34676.0
GBR,POL,251110,59252.0
GBR,POL,252922,9238.0
GBR,POL,260600,259386.00000000003
GBR,POL,270112,293124.0
GBR,POL,280429,65779.0
GBR,POL,280469,734603.0
GBR,POL,282200,164.0
GBR,POL,283691,368877.0
GBR,POL,711011,39329516.0
GBR,POL,711021,226432127.0
GBR,POL,750210,1951072.0
GBR,POL,810194,93756.0
GBR,POL,810820,19375.0
GBR,POL,811010,2945.0
GBR,POL,811292,37806.0
GBR,POL,850511,578985.0
GBR,PRT,260200,4983.0
GBR,PRT,260600,26517.0
GBR,PRT,280429,5892.0
GBR,PRT,280469,1310.0
GBR,PRT,283691,220762.0
GBR,PRT,283692,312.0
GBR,PRT,711011,3238919.0
GBR,PRT,740311,1471.0
GBR,PRT,750210,130.0
GBR,PRT,810194,17405.0
GBR,PRT,810820,12756.0
GBR,PRT,811292,118.0
GBR,PRT,850511,84053.0
GBR,PRY,740311,142979.0
GBR,PRY,850511,117.0
GBR,PYF,850511,126.0
GBR,QAT,280429,4750.0
GBR,QAT,850511,668352.0
GBR,ROU,251110,47534.0
GBR,ROU,280429,21815.0
GBR,ROU,280469,2390.0
GBR,ROU,280470,3762.0
GBR,ROU,282200,247325.0
GBR,ROU,283691,101906.0
GBR,ROU,750210,315.0
GBR,ROU,810194,782.0
GBR,ROU,810320,543.0
GBR,ROU,810820,303841.0
GBR,ROU,811010,400.0
GBR,ROU,811292,6769.0
GBR,ROU,850511,73887.0
GBR,RUS,252922,12492.0
GBR,RUS,270112,3394833.0
GBR,RUS,283691,235401.0
GBR,RUS,850511,3445.0
GBR,S19,250490,2442.0
GBR,S19,252800,20865.0
GBR,S19,260200,53212.0
GBR,S19,280429,4866.0
GBR,S19,280469,36626.0
GBR,S19,280470,134.0
GBR,S19,282200,1209.0
GBR,S19,283691,4230.0
GBR,S19,283692,34.0
GBR,S19,711011,5684909.0
GBR,S19,720292,302.0
GBR,S19,720293,16948.0
GBR,S19,740311,119253.0
GBR,S19,750210,17423542.0
GBR,S19,810194,117758.0
GBR,S19,810820,21303.0
GBR,S19,811010,10207.0
GBR,S19,811292,638.0
GBR,S19,850511,38887.0
GBR,SAU,250490,2325.0
GBR,SAU,251110,7848255.0
GBR,SAU,252800,15284.0
GBR,SAU,252922,736.0
GBR,SAU,270112,7823964.0
GBR,SAU,280429,4685.0
GBR,SAU,280469,17102.0
GBR,SAU,740311,439.0
GBR,SAU,750210,154941.0
GBR,SAU,810194,1959.0
GBR,SAU,850511,37175.0
GBR,SEN,280429,1310.0
GBR,SEN,810411,43.0
GBR,SEN,850511,24466.0
GBR,SGP,251110,353.0
GBR,SGP,252910,961.0
GBR,SGP,270112,8.0
GBR,SGP,280429,94922.0
GBR,SGP,280469,1593.0
GBR,SGP,282200,62.0
GBR,SGP,283691,308256.0
GBR,SGP,711011,2979196.0
GBR,SGP,711021,2732.0
GBR,SGP,720292,23876.0
GBR,SGP,740311,17467.0
GBR,SGP,750210,376418.0
GBR,SGP,810194,9486.0
GBR,SGP,810320,2332.0
GBR,SGP,810820,1175.0
GBR,SGP,811010,646.0
GBR,SGP,811292,8563.0
GBR,SGP,850511,62405.0
GBR,SLV,850511,46.0
GBR,SRB,260600,47879.0
GBR,SRB,280429,17052.0
GBR,SRB,283691,65777.0
GBR,SRB,750210,29242.0
GBR,SRB,810194,30049.0
GBR,SRB,810820,2964.0
GBR,SRB,850511,11442.0
GBR,SVK,280429,4233.0
GBR,SVK,283692,11648.0
GBR,SVK,750210,530699.0
GBR,SVK,810820,1756.0
GBR,SVK,850511,468236.0
GBR,SVN,252910,10.0
GBR,SVN,280469,26917.0
GBR,SVN,283691,614337.0
GBR,SVN,810411,31.0
GBR,SVN,850511,60985.0
GBR,SWE,250490,890.0
GBR,SWE,251110,5240.0
GBR,SWE,252800,38.0
GBR,SWE,252910,22.0
GBR,SWE,252922,79639.0
GBR,SWE,260200,46469.0
GBR,SWE,260600,198.0
GBR,SWE,270112,4003361.0
GBR,SWE,280429,1780.0
GBR,SWE,280469,46917.0
GBR,SWE,282200,5736.0
GBR,SWE,283691,2433671.0
GBR,SWE,711011,99.0
GBR,SWE,711021,1802704.0
GBR,SWE,740311,5240.0
GBR,SWE,750210,31383918.0
GBR,SWE,810194,99.0
GBR,SWE,810320,1180.0
GBR,SWE,810411,28620.0
GBR,SWE,810820,21880.0
GBR,SWE,850511,376242.0
GBR,SWZ,280469,23.0
GBR,SYC,850511,58.0
GBR,THA,251110,33879.0
GBR,THA,252800,2425.0
GBR,THA,252910,796.0
GBR,THA,260600,131522.0
GBR,THA,270112,911340.0
GBR,THA,280429,77586.0
GBR,THA,280469,2481.0
GBR,THA,283691,25170.0
GBR,THA,711011,3255.0
GBR,THA,720293,272567.0
GBR,THA,740311,57.0
GBR,THA,750210,1781170.0
GBR,THA,810194,12907.0
GBR,THA,811292,207382.0
GBR,THA,850511,70388.0
GBR,TKM,280429,8696.0
GBR,TTO,280429,8645.0
GBR,TUN,280429,1430.0
GBR,TUN,280469,4222.0
GBR,TUN,810411,14626.0
GBR,TUN,850511,3952.0
GBR,TUR,251110,6.0
GBR,TUR,252910,48.0
GBR,TUR,252922,75164.0
GBR,TUR,260600,617.0
GBR,TUR,280429,74321.0
GBR,TUR,280469,98322.0
GBR,TUR,282200,2724.0
GBR,TUR,711011,3996.0
GBR,TUR,720293,72400.0
GBR,TUR,750210,9190042.0
GBR,TUR,810194,9384.0
GBR,TUR,810820,69093.0
GBR,TUR,811292,8721.0
GBR,TUR,850511,1781546.0
GBR,TZA,283691,56.0
GBR,TZA,850511,19.0
GBR,UGA,280480,6614.0
GBR,UGA,811010,171461.0
GBR,UGA,850511,2121.0
GBR,UKR,251010,1416.0
GBR,UKR,251110,11475.0
GBR,UKR,252922,17257.0
GBR,UKR,283691,11693.0
GBR,UKR,850511,23661.0
GBR,URY,850511,4512.0
GBR,USA,250490,57455.0
GBR,USA,251110,237683.0
GBR,USA,252800,383007.0
GBR,USA,252910,503.0
GBR,USA,252922,46470.0
GBR,USA,260600,6281.0
GBR,USA,270112,6109.0
GBR,USA,280429,695935.0
GBR,USA,280469,1108865.0
GBR,USA,282200,28185135.0
GBR,USA,283691,1112213.0
GBR,USA,711011,146302603.0
GBR,USA,711021,37853909.0
GBR,USA,720293,116049.0
GBR,USA,740311,307497.0
GBR,USA,750210,7134258.0
GBR,USA,810194,2055913.0
GBR,USA,810320,1542779.0
GBR,USA,810411,267002.0
GBR,USA,810820,1091310.0
GBR,USA,811010,894433.0
GBR,USA,811212,4930.0
GBR,USA,811292,6795759.0
GBR,USA,850511,5517461.0
GBR,UZB,750210,26472.0
GBR,UZB,850511,41.0
GBR,VNM,252922,2835.0
GBR,VNM,260200,35985.0
GBR,VNM,280429,33651.0
GBR,VNM,280469,5154.0
GBR,VNM,282200,579.0
GBR,VNM,750210,735356.0
GBR,VNM,850511,25952.0
GBR,ZAF,250490,71.0
GBR,ZAF,260600,6.0
GBR,ZAF,280429,12130.0
GBR,ZAF,280469,92672.0
GBR,ZAF,282200,16851.0
GBR,ZAF,283691,890.0
GBR,ZAF,711011,942376.0
GBR,ZAF,711021,3285675.0
GBR,ZAF,750210,45691.0
GBR,ZAF,810320,1346.0
GBR,ZAF,810820,1923.0
GBR,ZAF,811010,498.0
GBR,ZAF,850511,44239.0
GBR,ZMB,280429,261.0
GBR,ZMB,850511,400.0
GBR,ZWE,811010,44141.0
GBR,ZWE,850511,219.0
GEO,ARE,850511,377.0
GEO,ARM,252910,29600.0
GEO,ARM,270112,22320.0
GEO,ARM,850511,5713.0
GEO,AZE,850511,804.0
GEO,BGR,850511,88.0
GEO,BLR,850511,225.0
GEO,DEU,850511,31.0
GEO,FRA,260200,42.0
GEO,IRQ,850511,235.0
GEO,KAZ,260200,3115420.0
GEO,KOR,850511,132.0
GEO,LTU,850511,36.0
GEO,NLD,260200,317.0
GEO,NLD,740311,8337583.000000001
GEO,POL,850511,442.0
GEO,RUS,260200,587169.0
GEO,TUR,260200,225500.0
GEO,TUR,720293,4375056.0
GEO,TUR,740311,3360255.0
GEO,TUR,850511,1785.0
GEO,USA,252910,2330.0
GEO,UZB,260200,243303.0
GEO,UZB,720293,771320.0
GEO,ZMB,850511,92.0
GHA,BEL,850511,7.0
GHA,BEN,280429,9481.0
GHA,CHN,252910,260.0
GHA,CHN,260200,316213041.0
GHA,CHN,260600,32581696.0
GHA,CIV,251110,332495.0
GHA,CIV,280429,17892.0
GHA,CIV,850511,1532.0
GHA,CMR,850511,1.0
GHA,DEU,260600,1247131.0
GHA,FRA,260200,37995.0
GHA,GAB,280469,52.0
GHA,JPN,850511,12.0
GHA,KOR,282200,1.0
GHA,MLT,280429,3344.0
GHA,NLD,260200,36031.0
GHA,PRT,850511,73.0
GHA,SLE,280429,158461.0
GHA,TGO,280429,352.0
GHA,TUR,260600,10.0
GHA,TZA,810194,1933.0
GHA,UKR,260200,16457294.999999998
GHA,UKR,260600,3399685.0
GHA,USA,250490,128.0
GHA,ZAF,250490,198.0
GHA,ZAF,260600,104.0
GIB,ESP,280429,1053.0
GIB,IRL,850511,6.0
GIN,ARE,260600,154291922.0
GIN,BIH,260600,4539895.0
GIN,CAN,260600,52447097.0
GIN,CHE,750210,13121.0
GIN,CHN,260600,4500325826.0
GIN,DEU,260600,156511516.0
GIN,ESP,260600,236519766.0
GIN,GRC,260600,4235567.0
GIN,HUN,260600,16.0
GIN,IND,260600,228694131.0
GIN,IRL,260600,104316385.0
GIN,TUR,260600,721.0
GIN,UKR,260600,28367580.0
GNQ,NGA,280429,33215.0
GRC,ALB,251110,10589.0
GRC,ALB,280429,348038.0
GRC,ALB,283691,842.0
GRC,ALB,850511,1973.0
GRC,ARE,280429,68.0
GRC,ARE,850511,5039.0
GRC,BEL,250490,12063.0
GRC,BEL,850511,2099.0
GRC,BGR,250490,17.0
GRC,BGR,251110,1188.0
GRC,BGR,280429,97339.0
GRC,BGR,280470,7143.0
GRC,BGR,740311,3561811.0
GRC,BGR,811292,23036.0
GRC,BGR,850511,1723.0
GRC,BIH,850511,765.0
GRC,CAN,810820,38.0
GRC,CAN,850511,3192.0
GRC,CHE,850511,1257.0
GRC,CHN,252910,6452.0
GRC,CHN,850511,1565.0
GRC,CPV,850511,3.0
GRC,CYP,252910,622.0
GRC,CYP,260600,1228324.0
GRC,CYP,270112,566119.0
GRC,CYP,280429,187083.0
GRC,CYP,850511,52447.0
GRC,CZE,740311,175680.0
GRC,DEU,260600,178290.0
GRC,DEU,270112,29.0
GRC,DEU,280429,19.0
GRC,DEU,711011,11422.0
GRC,DEU,711021,121837.0
GRC,DEU,750210,46680.0
GRC,DEU,850511,7667.0
GRC,DNK,280429,1852.0
GRC,DNK,850511,107.0
GRC,EGY,280429,325.0
GRC,EGY,850511,3333.0
GRC,ESP,850511,78739.0
GRC,EST,810820,569.0
GRC,EST,850511,1673.0
GRC,FRA,260600,5064924.0
GRC,FRA,280429,54388.0
GRC,FRA,850511,3971.0
GRC,GAB,740311,1584.0
GRC,GBR,250490,5482.0
GRC,GBR,251110,602468.0
GRC,GBR,850511,17786.0
GRC,HRV,252800,906.0
GRC,HRV,850511,203.0
GRC,HUN,850511,4399.0
GRC,IDN,260600,21103.0
GRC,ISR,252800,8000.0
GRC,ISR,280429,522087.0
GRC,ISR,850511,90.0
GRC,ITA,280429,80578.0
GRC,ITA,711021,61342.0
GRC,ITA,850511,2790.0
GRC,KOR,850511,843.0
GRC,LBR,740311,5051.0
GRC,LBR,850511,340.0
GRC,LTU,850511,37.0
GRC,LVA,850511,395.0
GRC,MDA,252800,205.0
GRC,MDA,850511,108.0
GRC,MKD,280429,80718.0
GRC,MKD,850511,80.0
GRC,MLT,850511,1759.0
GRC,MNE,850511,2.0
GRC,NGA,280429,171.0
GRC,NGA,850511,859.0
GRC,NLD,250490,4.0
GRC,NLD,251010,2189.0
GRC,NLD,251110,5983.0
GRC,NLD,252800,294.0
GRC,NLD,252910,797.0
GRC,NLD,252922,455.0
GRC,NLD,260200,474.0
GRC,NLD,260600,1818.0
GRC,NLD,270112,2619.0
GRC,NLD,280429,6287.0
GRC,NLD,280469,1660.0
GRC,NLD,280470,2.0
GRC,NLD,280480,1.0
GRC,NLD,282200,1202.0
GRC,NLD,283691,5146.0
GRC,NLD,283692,490.0
GRC,NLD,711011,234.0
GRC,NLD,711021,3697.0
GRC,NLD,720292,2855.0
GRC,NLD,720293,29.0
GRC,NLD,740311,6438693.0
GRC,NLD,750210,29682.0
GRC,NLD,810320,36.0
GRC,NLD,810411,6467.0
GRC,NLD,810820,7.0
GRC,NLD,811010,27.0
GRC,NLD,811292,34.0
GRC,NLD,850511,14476.0
GRC,NOR,280429,1758.0
GRC,NOR,850511,1273.0
GRC,NZL,280469,1333.0
GRC,OMN,850511,422.0
GRC,PAK,850511,5658.0
GRC,PAN,850511,2237.0
GRC,POL,260200,162256.0
GRC,POL,850511,961.0
GRC,PRT,810820,171.0
GRC,ROU,252910,4672.0
GRC,ROU,270112,1985293.0
GRC,ROU,280429,180096.0
GRC,ROU,750210,2277.0
GRC,ROU,811010,93546.0
GRC,ROU,850511,1099.0
GRC,SGP,280429,885.0
GRC,SGP,850511,15458.0
GRC,SRB,280429,102576.0
GRC,SRB,283691,8591.0
GRC,SRB,850511,17409.0
GRC,SVK,810820,284.0
GRC,SVN,251010,140.0
GRC,SWE,260600,594310.0
GRC,TUR,260600,5.0
GRC,TUR,270112,874875.0
GRC,TUR,280429,111830.0
GRC,TUR,850511,19358.0
GRC,UKR,260600,331617.0
GRC,UKR,850511,343.0
GRC,USA,850511,4534.0
GRC,UZB,850511,25.0
GRC,ZAF,750210,6197744.0
GRL,CHE,750210,232266.0
GRL,CHN,252910,2780.0
GRL,DNK,252910,14700.0
GRL,IRL,250490,26.0
GRL,JPN,252910,7012.0
GRL,NLD,252910,120978.0
GRL,POL,252910,7043.0
GTM,BLZ,280429,23834.0
GTM,BLZ,850511,50.0
GTM,CAN,280429,10.0
GTM,CHN,251110,900.0
GTM,CHN,811010,73711.0
GTM,CRI,252800,94172.0
GTM,CRI,252910,402647.0
GTM,CRI,280429,200160.0
GTM,CRI,850511,7626.0
GTM,DOM,280429,399755.0
GTM,DOM,283691,8347.0
GTM,ECU,252910,355473.0
GTM,ECU,260200,1156.0
GTM,FRA,850511,24.0
GTM,HND,252910,89.0
GTM,HND,280429,32101.999999999996
GTM,HND,850511,1916.0
GTM,MEX,252800,263825.0
GTM,MEX,252910,609280.0
GTM,NIC,252800,289189.0
GTM,NIC,252910,686674.0
GTM,NIC,280429,30668.0
GTM,NIC,850511,17.0
GTM,NZL,850511,16015.999999999998
GTM,PAN,251110,13457.0
GTM,PAN,280429,24629.0
GTM,PER,252910,1421639.0
GTM,SLV,280429,56643.0
GTM,SLV,850511,3880.0
GTM,SWE,750210,259337.0
GTM,USA,250490,30.0
GTM,USA,280429,150.0
GTM,USA,850511,83.0
GUM,S19,811292,43983.0
GUY,AUS,260600,322116.0
GUY,AUT,260600,3063.0
GUY,BRA,260600,1183862.0
GUY,CAN,260600,5584508.0
GUY,CHE,260600,12960.0
GUY,CHN,260200,9382964.0
GUY,CHN,260600,196388.0
GUY,COL,260600,1302467.0
GUY,DEU,260200,14494.0
GUY,DEU,260600,8987310.0
GUY,DNK,260600,71376.0
GUY,ECU,260600,1041219.0
GUY,EGY,260600,460467.0
GUY,ESP,260600,9466033.0
GUY,FRA,260600,8697339.0
GUY,GBR,260600,4287775.0
GUY,HRV,260600,80117.0
GUY,IDN,260600,396655.0
GUY,IND,260600,1136532.0
GUY,IRL,260600,3869.0
GUY,ITA,260600,6137927.0
GUY,JPN,260600,3709664.0
GUY,LUX,260600,2180183.0
GUY,LVA,260600,654546.0
GUY,MEX,260600,6558916.0
GUY,NLD,260200,2300.0
GUY,NLD,260600,20860130.0
GUY,NZL,260600,74670.0
GUY,PER,260600,200105.0
GUY,POL,260600,1318175.0
GUY,S19,260600,303317.0
GUY,SVN,260600,776992.0
GUY,SWE,260600,452934.0
GUY,TTO,260600,8374081.0
GUY,TUR,260600,4823163.0
GUY,USA,260600,58893004.0
GUY,VEN,260600,1990406.0
HKG,ARE,280429,9960.0
HKG,ARE,711011,14108193.0
HKG,ARE,810320,3013169.0
HKG,ARE,850511,40.0
HKG,ARG,850511,500.0
HKG,AUS,280429,1251.0
HKG,AUS,711011,4438864.0
HKG,AUS,750210,492619.0
HKG,AUS,810194,1222834.0
HKG,AUS,810320,1803.0
HKG,AUS,850511,1361.0
HKG,AUT,850511,1777.0
HKG,BEL,750210,5212335.0
HKG,BEL,850511,179.0
HKG,BGD,850511,7781.0
HKG,BGR,811292,204.0
HKG,BGR,850511,50805.0
HKG,BHR,810411,770166.0
HKG,BIH,850511,108.0
HKG,BOL,850511,1579.0
HKG,BRA,251110,1342.0
HKG,BRA,260600,516164.99999999994
HKG,BRA,280469,3663440.0
HKG,BRA,810411,176695.0
HKG,BRA,850511,70182.0
HKG,BRB,850511,87.0
HKG,BRN,280429,74656.0
HKG,BTN,810411,666687.0
HKG,CAN,280429,15.0
HKG,CAN,280469,670.0
HKG,CAN,711011,10744.0
HKG,CAN,850511,9375.0
HKG,CHE,711011,142486378.0
HKG,CHE,711021,12577994.0
HKG,CHE,720293,40932.0
HKG,CHE,811292,31831.0
HKG,CHE,850511,24091.0
HKG,CHL,810194,3921.0
HKG,CHL,850511,1411.0
HKG,CHN,260200,4916.0
HKG,CHN,280429,255142.0
HKG,CHN,280469,145033.0
HKG,CHN,280480,15836.0
HKG,CHN,282200,3380401.0
HKG,CHN,283691,89470.0
HKG,CHN,711011,56078846.0
HKG,CHN,711021,1902584.0
HKG,CHN,740311,125495.0
HKG,CHN,750210,6010390.0
HKG,CHN,810411,1781.0
HKG,CHN,810820,140772.0
HKG,CHN,811292,22411498.0
HKG,CHN,850511,283428.0
HKG,CIV,850511,2735.0
HKG,COL,250490,1872.0
HKG,COL,280469,148242.0
HKG,COL,850511,188.0
HKG,CRI,810194,1677.0
HKG,CRI,850511,2029.0
HKG,CYP,850511,170.0
HKG,CZE,850511,20194.0
HKG,DEU,280429,477102.0
HKG,DEU,280469,3537.0
HKG,DEU,280480,52708.0
HKG,DEU,711011,6530059.0
HKG,DEU,711021,16507538.0
HKG,DEU,810194,19456.0
HKG,DEU,811292,247706.0
HKG,DEU,850511,501016.0
HKG,DNK,850511,31149.0
HKG,DOM,850511,1838.0
HKG,ECU,850511,2239.0
HKG,EGY,850511,27500.0
HKG,ESP,260600,3796.0
HKG,ESP,850511,15466.0
HKG,EST,850511,251024.0
HKG,FIN,711011,37.0
HKG,FIN,850511,210.0
HKG,FRA,280429,4035835.0
HKG,FRA,810320,3054.0
HKG,FRA,850511,204034.0
HKG,GBR,280429,85820.0
HKG,GBR,280469,432401.0
HKG,GBR,283691,2183762.0
HKG,GBR,711011,55432068.0
HKG,GBR,711021,50692182.0
HKG,GBR,810320,245419.0
HKG,GBR,810411,1053402.0
HKG,GBR,811010,304710.0
HKG,GBR,850511,100254.0
HKG,GEO,850511,9153.0
HKG,GRC,850511,14727.0
HKG,GTM,850511,2876.0
HKG,HND,850511,10458.0
HKG,HRV,810820,1417.0
HKG,HRV,850511,1804.0
HKG,HUN,280429,19990.0
HKG,HUN,850511,919696.0
HKG,IDN,252910,31460.0
HKG,IDN,260200,28.0
HKG,IDN,280469,410010.0
HKG,IDN,711011,153288.0
HKG,IDN,750210,635760.0
HKG,IDN,810411,11815.0
HKG,IDN,850511,93960.0
HKG,IND,250490,265.0
HKG,IND,251010,16626893.0
HKG,IND,251110,10325.0
HKG,IND,252910,20606.0
HKG,IND,252922,2059243.0
HKG,IND,260200,15641183.0
HKG,IND,260600,3561327.0
HKG,IND,280429,163528.0
HKG,IND,280469,22696312.0
HKG,IND,280480,30165.0
HKG,IND,711011,5238724.0
HKG,IND,711021,164223.0
HKG,IND,720293,178388.0
HKG,IND,810411,6076554.0
HKG,IND,811010,204735.0
HKG,IND,850511,11415081.0
HKG,IRL,270112,106.0
HKG,IRL,850511,77112.0
HKG,IRN,260600,30348.0
HKG,IRN,720292,633299.0
HKG,IRN,720293,24898.0
HKG,IRN,850511,37805.0
HKG,ISL,280469,374455.0
HKG,ISL,850511,1212.0
HKG,ISR,260600,177000.0
HKG,ISR,280480,7000.0
HKG,ISR,740311,1000.0
HKG,ISR,850511,193996.0
HKG,ITA,280480,30497.0
HKG,ITA,711021,63.0
HKG,ITA,811010,8688.0
HKG,ITA,850511,276087.0
HKG,JAM,810820,145.0
HKG,JAM,850511,27467.0
HKG,JPN,280429,180308.0
HKG,JPN,711011,219168.0
HKG,JPN,711021,53665412.0
HKG,JPN,810320,364199.0
HKG,JPN,811292,5384.0
HKG,JPN,850511,21780.0
HKG,KAZ,810320,1018896.0
HKG,KEN,252910,6689.0
HKG,KHM,280469,909.0
HKG,KOR,260600,9.0
HKG,KOR,280429,1322583.0
HKG,KOR,280469,763400.0
HKG,KOR,810320,11821.0
HKG,KOR,810820,515.0
HKG,KOR,811010,392.0
HKG,KOR,811292,12664.0
HKG,KOR,850511,19603.0
HKG,KWT,850511,20543.0
HKG,LKA,711011,38238.0
HKG,LKA,711021,49501.0
