i,j,cmd,value
IND,NPL,740311,20162.0
IND,NPL,750210,45214.0
IND,NPL,810194,239.0
IND,NPL,810411,34554.0
IND,NPL,810820,68.0
IND,NPL,811010,115620.0
IND,NPL,850511,158895.0
IND,NLD,250490,1250.0
IND,NLD,251110,2.0
IND,NLD,252922,471.0
IND,NLD,260600,12.0
IND,NLD,280429,23462.0
IND,NLD,280469,38.0
IND,NLD,280480,236.0
IND,NLD,282200,725642.0
IND,NLD,283691,13967.0
IND,NLD,720292,192312.0
IND,NLD,750210,2381883.0
IND,NLD,810820,1.0
IND,NLD,811010,890326.0
IND,NLD,850511,12951.0
IND,NZL,251110,338237.0
IND,NZL,252910,49602.0
IND,NZL,260600,21914.0
IND,NZL,283691,56.0
IND,NZL,850511,9011.0
IND,NER,850511,59.0
IND,NGA,251110,1467271.0
IND,NGA,252800,33766.0
IND,NGA,280429,135348.0
IND,NGA,280469,6860.0
IND,NGA,720292,2294.0
IND,NGA,740311,141.0
IND,NGA,750210,17373.0
IND,NGA,810194,1529.0
IND,NGA,811010,45332.0
IND,NGA,850511,99350.0
IND,NOR,283691,508.0
IND,NOR,850511,1820.0
IND,PAN,280429,197.0
IND,PAN,850511,557.0
IND,PRY,251110,27.0
IND,PER,280429,1750.0
IND,PER,283691,2928.0
IND,PER,850511,3554.0
IND,PHL,251110,23489.0
IND,PHL,252800,235.0
IND,PHL,252910,161766.0
IND,PHL,280429,61256.0
IND,PHL,280470,142228.0
IND,PHL,283691,88.0
IND,PHL,711011,11740.0
IND,PHL,811010,15551.0
IND,PHL,850511,23476.0
IND,POL,252922,82.0
IND,POL,260200,277405.0
IND,POL,280469,11325.0
IND,POL,283691,655.0
IND,POL,811010,10343.0
IND,POL,850511,358913.0
IND,PRT,252910,148.0
IND,PRT,850511,357.0
IND,QAT,251110,2514468.0
IND,QAT,252910,552379.0
IND,QAT,260600,21621.0
IND,QAT,280429,19743.0
IND,QAT,280469,4693.0
IND,QAT,280480,8028.000000000001
IND,QAT,282200,18188.0
IND,QAT,283691,85.0
IND,QAT,283692,313.0
IND,QAT,720292,7507.0
IND,QAT,750210,10839.0
IND,QAT,810411,20088.0
IND,QAT,850511,902.0
IND,ROU,252800,5.0
IND,ROU,260600,28179.0
IND,ROU,280429,3646.0
IND,ROU,280470,62857.0
IND,ROU,850511,302.0
IND,RUS,250490,25.0
IND,RUS,251110,39.0
IND,RUS,252800,605911.0
IND,RUS,252910,14947.0
IND,RUS,260200,21.0
IND,RUS,280469,8.0
IND,RUS,283691,1162.0
IND,RUS,720292,54038.0
IND,RUS,720293,707803.0
IND,RUS,810411,56.0
IND,RUS,850511,203432.0
IND,RWA,251110,753.0
IND,RWA,850511,289.0
IND,SAU,250490,54627.0
IND,SAU,251110,59053583.0
IND,SAU,252800,106800.0
IND,SAU,252910,1690514.0
IND,SAU,252922,22317.0
IND,SAU,260200,262116.0
IND,SAU,260600,12155.0
IND,SAU,280429,2467.0
IND,SAU,280469,76725.0
IND,SAU,280480,7304.0
IND,SAU,283691,1751.0
IND,SAU,720292,129977.0
IND,SAU,720293,19800.0
IND,SAU,740311,30341934.0
IND,SAU,750210,136858.0
IND,SAU,810194,11310.0
IND,SAU,810411,14220.0
IND,SAU,810820,3721.0
IND,SAU,850511,56701.0
IND,SEN,280429,2029.0
IND,SEN,850511,1317.0
IND,SRB,811010,171240.0
IND,SRB,850511,834.0
IND,SYC,850511,1340.0
IND,SLE,850511,15885.0
IND,SGP,251110,16815.0
IND,SGP,252910,41161.0
IND,SGP,280429,436778.0
IND,SGP,282200,327495.0
IND,SGP,283691,314.0
IND,SGP,711011,20.0
IND,SGP,711021,3283.0
IND,SGP,740311,24791003.0
IND,SGP,750210,28299560.0
IND,SGP,811010,702368.0
IND,SGP,850511,221461.0
IND,SVK,850511,27173.0
IND,VNM,252910,11786622.0
IND,VNM,252922,2827.0
IND,VNM,280429,157563.0
IND,VNM,283691,300586.0
IND,VNM,720292,890.0
IND,VNM,740311,4476869.0
IND,VNM,850511,22308.0
IND,SVN,260600,1712088.0
IND,SVN,280469,2501.0
IND,SVN,850511,3293.0
IND,SOM,810411,11.0
IND,SOM,850511,187.0
IND,ZAF,251110,69426.0
IND,ZAF,252910,71616.0
IND,ZAF,280429,214414.0
IND,ZAF,280470,93387.0
IND,ZAF,282200,2443.0
IND,ZAF,283691,688.0
IND,ZAF,283692,7853.0
IND,ZAF,811010,280598.0
IND,ZAF,850511,80414.0
IND,ZWE,850511,17041.0
IND,ESP,251010,637.0
IND,ESP,251110,62.0
IND,ESP,252910,13515.0
IND,ESP,280469,32323.999999999996
IND,ESP,282200,73.0
IND,ESP,283691,72368.0
IND,ESP,750210,564.0
IND,ESP,850511,43858.0
IND,SSD,251110,63863.0
IND,SDN,260600,92698.0
IND,SUR,251110,298151.0
IND,SWZ,850511,2341.0
IND,SWE,280470,2726.0
IND,SWE,850511,4618.0
IND,CHE,252922,19.0
IND,CHE,280470,1155.0
IND,CHE,283691,524.0
IND,CHE,283692,563.0
IND,CHE,811010,950.0
IND,CHE,850511,5770.0
IND,THA,251110,5562062.0
IND,THA,252910,2871567.0
IND,THA,252922,1931.0
IND,THA,260600,39893.0
IND,THA,280429,16094.000000000002
IND,THA,280469,9271.0
IND,THA,280470,16601.0
IND,THA,282200,130.0
IND,THA,283691,245726.0
IND,THA,720292,56793.0
IND,THA,720293,10000.0
IND,THA,740311,7029577.0
IND,THA,750210,1073.0
IND,THA,850511,511962.0
IND,TGO,280469,3594.0
IND,TGO,740311,57785.0
IND,TGO,850511,24980.0
IND,TTO,280429,171.0
IND,ARE,250490,79.0
IND,ARE,251110,19652132.0
IND,ARE,252910,6414274.0
IND,ARE,252922,21874.0
IND,ARE,260200,1068127.0
IND,ARE,260600,13335.0
IND,ARE,280429,268699.0
IND,ARE,280469,18878.0
IND,ARE,280470,1134825.0
IND,ARE,282200,714092.0
IND,ARE,283691,257420.00000000003
IND,ARE,283692,4.0
IND,ARE,711011,3317272.0
IND,ARE,720292,6540.0
IND,ARE,720293,28404.0
IND,ARE,750210,1714486.0
IND,ARE,810194,904.0
IND,ARE,810411,23424.0
IND,ARE,810820,728.0
IND,ARE,811010,1809673.0
IND,ARE,850511,393378.0
IND,TUN,280469,20.0
IND,TUN,282200,85.0
IND,TUN,283692,270.0
IND,TUN,850511,148858.0
IND,TUR,250490,130.0
IND,TUR,251010,71.0
IND,TUR,251110,153655.0
IND,TUR,252910,347905.0
IND,TUR,252922,19825.0
IND,TUR,260200,462912.0
IND,TUR,260600,2.0
IND,TUR,280429,33981.0
IND,TUR,280480,17065.0
IND,TUR,283691,902228.0
IND,TUR,283692,2858.0
IND,TUR,720292,44150.0
IND,TUR,720293,27394.0
IND,TUR,750210,1124180.0
IND,TUR,810194,4069.0
IND,TUR,811292,51.0
IND,TUR,850511,132644.0
IND,UGA,250490,14949.0
IND,UGA,280429,3133.0
IND,UGA,282200,1080.0
IND,UGA,750210,6430.0
IND,UGA,810411,31714.0
IND,UGA,811010,2402.0
IND,UGA,850511,45554.0
IND,UKR,280470,71928.0
IND,UKR,811010,22799.0
IND,UKR,850511,9845.0
IND,MKD,850511,10.0
IND,EGY,250490,54.0
IND,EGY,252910,74662.0
IND,EGY,252922,99720.0
IND,EGY,280429,89228.0
IND,EGY,280470,87565.0
IND,EGY,280480,17169.0
IND,EGY,282200,13.0
IND,EGY,283691,97734.0
IND,EGY,283692,6019.0
IND,EGY,720292,18312.0
IND,EGY,720293,9422.0
IND,EGY,750210,76802.0
IND,EGY,810194,16712.0
IND,EGY,810320,9833.0
IND,EGY,810411,77153.0
IND,EGY,811010,13607.0
IND,EGY,850511,7332.0
IND,GBR,251110,1259.0
IND,GBR,252910,65.0
IND,GBR,252922,837.0
IND,GBR,260200,23091.0
IND,GBR,260600,343963.0
IND,GBR,280429,30913.0
IND,GBR,280470,15136.0
IND,GBR,283692,1067.0
IND,GBR,711011,14428002.0
IND,GBR,711021,597397.0
IND,GBR,720292,107346.0
IND,GBR,720293,2991.0
IND,GBR,750210,5.0
IND,GBR,810194,4994.0
IND,GBR,810411,205115.0
IND,GBR,810820,46544.0
IND,GBR,811010,569536.0
IND,GBR,850511,288513.0
IND,TZA,251110,12935.0
IND,TZA,252910,183888.0
IND,TZA,252922,1674.0
IND,TZA,280429,7517.0
IND,TZA,280469,9450.0
IND,TZA,280470,216.0
IND,TZA,282200,366.0
IND,TZA,283691,769.0
IND,TZA,740311,3047.0
IND,TZA,850511,35206.0
IND,USA,251010,81520.0
IND,USA,251110,53721350.0
IND,USA,252800,31808.0
IND,USA,252910,244899.0
IND,USA,252922,92056.0
IND,USA,260200,114950.0
IND,USA,260600,785.0
IND,USA,280429,55526.0
IND,USA,280469,280.0
IND,USA,280470,1432866.0
IND,USA,282200,101684.0
IND,USA,283691,39397.0
IND,USA,711011,8944191.0
IND,USA,711021,1236479.0
IND,USA,720292,797041.0
IND,USA,740311,12304.0
IND,USA,810411,1010.9999999999999
IND,USA,810820,42023.0
IND,USA,811010,13714449.0
IND,USA,850511,1523703.0
IND,BFA,250490,11988.0
IND,BFA,850511,63.0
IND,URY,280429,2466.0
IND,URY,283691,86939.0
IND,URY,850511,35.0
IND,UZB,252910,2700.0
IND,UZB,252922,7002.0
IND,UZB,280429,3892.0
IND,UZB,280469,10.0
IND,UZB,283691,18.0
IND,UZB,810411,24.0
IND,UZB,811292,290.0
IND,UZB,850511,512.0
IND,YEM,251110,43.0
IND,YEM,270112,398.0
IND,YEM,280429,1083.0
IND,ZMB,280429,3141.0
IND,ZMB,283691,203.0
IND,ZMB,740311,935.0
IND,ZMB,750210,1016.9999999999999
IND,ZMB,810194,12.0
IND,ZMB,850511,12311.0
SGP,AGO,280429,42535.0
SGP,ARG,850511,411868.0
SGP,AUS,280429,143426.0
SGP,AUS,711021,61404.0
SGP,AUS,720293,1384610.0
SGP,AUS,750210,2961305.0
SGP,AUS,810820,6159.0
SGP,AUS,850511,17129.0
SGP,AUT,850511,3471.0
SGP,BHS,850511,33.0
SGP,BGD,251110,32627.000000000004
SGP,BGD,252910,26064.0
SGP,BGD,280429,5504.0
SGP,BGD,740311,34446284.0
SGP,BGD,750210,137287.0
SGP,BGD,850511,6274.0
SGP,BEL,280429,3117.0
SGP,BEL,282200,30.0
SGP,BEL,850511,562.0
SGP,BRA,750210,405035.0
SGP,BRA,850511,1700.0
SGP,BRN,280429,46817.0
SGP,BRN,280469,5875.0
SGP,BRN,280470,883.0
SGP,BRN,850511,931.0
SGP,BGR,850511,17786.0
SGP,MMR,280429,2807.0
SGP,MMR,850511,535.0
SGP,KHM,280429,15797.0
SGP,KHM,850511,227.0
SGP,CAN,283691,400330.0
SGP,CAN,811010,26393.0
SGP,CAN,811292,81007.0
SGP,CAN,850511,50000.0
SGP,LKA,250490,284.0
SGP,LKA,251110,3.0
SGP,LKA,252910,228.0
SGP,LKA,260200,10950.0
SGP,LKA,280429,72496.0
SGP,LKA,280469,23.0
SGP,LKA,810194,2804.0
SGP,LKA,850511,517.0
SGP,CHL,850511,2256.0
SGP,CHN,280429,425561.0
SGP,CHN,282200,24881.0
SGP,CHN,711011,63465.0
SGP,CHN,720293,3051851.0
SGP,CHN,740311,10396754.0
SGP,CHN,750210,60952587.0
SGP,CHN,810194,3813.0
SGP,CHN,811292,59791540.0
SGP,CHN,850511,85729.0
SGP,COL,850511,856.0
SGP,COG,280429,424.0
SGP,COG,740311,503.0
SGP,CRI,850511,31505.0
SGP,CZE,811292,51.0
SGP,CZE,850511,15903.0
SGP,DNK,850511,1012.9999999999999
SGP,EST,850511,3950.0
SGP,FJI,850511,17271.0
SGP,FIN,850511,365.0
SGP,FRA,280429,56770.0
SGP,FRA,750210,137901.0
SGP,FRA,810820,3783.0
SGP,FRA,850511,8717.0
SGP,PYF,850511,80.0
SGP,DEU,270112,521730.0
SGP,DEU,280429,3597.0
SGP,DEU,280469,134.0
SGP,DEU,740311,119746742.0
SGP,DEU,810194,1256492.0
SGP,DEU,810820,141652.0
SGP,DEU,811292,218499.0
SGP,DEU,850511,101158.0
SGP,GHA,850511,7.0
SGP,GUY,850511,25.0
SGP,HKG,250490,65554.0
SGP,HKG,280429,885123.0
SGP,HKG,282200,1376.0
SGP,HKG,711011,11047714.0
SGP,HKG,711021,186059.0
SGP,HKG,750210,14828345.0
SGP,HKG,811010,2343.0
SGP,HKG,811292,30496491.0
SGP,HKG,850511,52386.0
SGP,HUN,850511,942.0
SGP,ISL,810820,15.0
SGP,ISL,850511,319.0
SGP,IDN,250490,1650.0
SGP,IDN,251010,43284.0
SGP,IDN,251110,33810.0
SGP,IDN,252910,16965.0
SGP,IDN,252922,68.0
SGP,IDN,260600,15187.0
SGP,IDN,270112,8204.0
SGP,IDN,280429,1673583.0
SGP,IDN,280469,46451.0
SGP,IDN,283691,11220.0
SGP,IDN,711011,30475.0
SGP,IDN,711021,181.0
SGP,IDN,720293,11001745.0
SGP,IDN,740311,3362.0
SGP,IDN,750210,29777.0
SGP,IDN,810194,31684.0
SGP,IDN,810820,470.0
SGP,IDN,811212,1903.0
SGP,IDN,811292,4962.0
SGP,IDN,850511,1650499.0
SGP,IRL,850511,130.0
SGP,ISR,252910,1955000.0
SGP,ISR,280429,1991.0
SGP,ISR,283691,26000.0
SGP,ISR,850511,8000.0
SGP,ITA,711011,78775152.0
SGP,ITA,850511,137.0
SGP,JPN,280429,389702.0
SGP,JPN,282200,4121.0
SGP,JPN,711011,86226.0
SGP,JPN,720293,1196596.0
SGP,JPN,740311,4116.0
SGP,JPN,750210,556937.0
SGP,JPN,850511,37873.0
SGP,KOR,270112,36391011.0
SGP,KOR,280429,28607.0
SGP,KOR,280469,39109.0
SGP,KOR,282200,512042.00000000006
SGP,KOR,720293,11741002.0
SGP,KOR,750210,7632661.0
SGP,KOR,810411,4070.0000000000005
SGP,KOR,811292,7046.0
SGP,KOR,850511,78157.0
SGP,KWT,850511,9009.0
SGP,LAO,850511,629.0
SGP,LBY,850511,4287.0
SGP,MAC,850511,889.0
SGP,MYS,250490,2392.0
SGP,MYS,251110,15055.0
SGP,MYS,252800,275.0
SGP,MYS,252922,3056.0
SGP,MYS,260600,5385.0
SGP,MYS,270112,432.0
SGP,MYS,280429,14482297.0
SGP,MYS,280469,547068.0
SGP,MYS,280470,62577.0
SGP,MYS,280480,39062.0
SGP,MYS,283691,6568.0
SGP,MYS,711021,12724.0
SGP,MYS,720293,365546.0
SGP,MYS,740311,35782453.0
SGP,MYS,750210,282327.0
SGP,MYS,810194,499273.0
SGP,MYS,810820,68269.0
SGP,MYS,811292,765.0
SGP,MYS,850511,2716100.0
SGP,MDV,280429,50057.0
SGP,MDV,283691,3648.0
SGP,MDV,810194,85.0
SGP,MDV,850511,255551.0
SGP,MRT,280429,6819.0
SGP,MUS,280429,20893.0
SGP,MUS,850511,2197.0
SGP,MEX,850511,3944.0
SGP,S19,280429,25773294.0
SGP,S19,280469,15752.0
SGP,S19,282200,986.0
SGP,S19,711011,1589829.0
SGP,S19,720293,19587252.0
SGP,S19,750210,1302569.0
SGP,S19,810194,910169.0
SGP,S19,810820,4642.0
SGP,S19,850511,66441.0
SGP,MNG,850511,2227.0
SGP,OMN,720293,527294.0
SGP,OMN,850511,4374.0
SGP,NAM,280429,3971.0
SGP,NPL,850511,1279.0
SGP,NLD,250490,106.0
SGP,NLD,270112,90.0
SGP,NLD,280429,346.0
SGP,NLD,750210,8895313.0
SGP,NLD,850511,326595.0
SGP,NCL,850511,119.0
SGP,NZL,850511,39820.0
SGP,NGA,280429,26216.0
SGP,NOR,810194,7021.0
SGP,NOR,850511,8999.0
SGP,PAK,282200,54988.0
SGP,PAK,740311,3203138.0
SGP,PAK,850511,363.0
SGP,PNG,280429,3100.0
SGP,PNG,740311,2701.0
SGP,PNG,850511,74.0
SGP,PHL,251110,2005.9999999999998
SGP,PHL,280429,1587185.0
SGP,PHL,280469,51387.0
SGP,PHL,283691,89.0
SGP,PHL,283692,66.0
SGP,PHL,711011,989.0
SGP,PHL,740311,8673.0
SGP,PHL,750210,15325.0
SGP,PHL,810194,3820.0
SGP,PHL,811010,169.0
SGP,PHL,850511,28173.0
SGP,POL,280469,129.0
SGP,POL,850511,2081.0
SGP,PRT,850511,636.0
SGP,QAT,280429,626447.0
SGP,QAT,850511,3823.0
SGP,RUS,720293,1446164.0
SGP,SAU,850511,4462.0
SGP,SEN,850511,1054.0
SGP,SRB,850511,364.0
SGP,SYC,280429,3453.0
SGP,SYC,850511,1289.0
SGP,IND,252910,1447.0
SGP,IND,280429,137963.0
SGP,IND,280469,30078.0
SGP,IND,283691,91.0
SGP,IND,720293,11804948.0
SGP,IND,750210,1219091.0
SGP,IND,811010,978770.0
SGP,IND,811292,7938.0
SGP,IND,850511,764822.0
SGP,VNM,280429,2768052.0
SGP,VNM,282200,57259.0
SGP,VNM,720293,6470497.0
SGP,VNM,740311,6896378.0
SGP,VNM,750210,280400.0
SGP,VNM,810194,38926.0
SGP,VNM,811292,42367.0
SGP,VNM,850511,82627.0
SGP,ZAF,850511,1300.0
SGP,ESP,280429,398.0
SGP,ESP,850511,957.0
SGP,CHE,280469,5288.0
SGP,CHE,711011,2050918.9999999998
SGP,CHE,850511,44299.0
SGP,THA,252910,492.0
SGP,THA,252922,2.0
SGP,THA,280429,93426.0
SGP,THA,280469,9011.0
SGP,THA,280480,77.0
SGP,THA,282200,56406.0
SGP,THA,711021,41217.0
SGP,THA,720293,402173.0
SGP,THA,740311,6482.0
SGP,THA,810194,3199.0
SGP,THA,850511,46659.0
SGP,ARE,280429,26941.0
SGP,ARE,720293,8065023.0
SGP,ARE,850511,49140.0
SGP,TUR,280429,804.0
SGP,TUR,850511,1.0
SGP,UKR,850511,20.0
SGP,EGY,850511,40.0
SGP,GBR,280429,54392.0
SGP,GBR,711011,5203563.0
SGP,GBR,711021,1071855.0
SGP,GBR,850511,82767.0
SGP,USA,250490,1385.0
SGP,USA,280429,237236.0
SGP,USA,711011,53390524.0
SGP,USA,750210,319797.0
SGP,USA,810194,155699.0
SGP,USA,810320,15339.0
SGP,USA,811010,646185.0
SGP,USA,811292,288250.0
SGP,USA,850511,1713992.0
SVK,AUS,280429,1740.0
SVK,AUS,850511,2220.0
SVK,AUT,252910,403.0
SVK,AUT,260600,1710.0
SVK,AUT,280429,386801.0
SVK,AUT,282200,16213.999999999998
SVK,AUT,740311,1848501.0
SVK,AUT,750210,541.0
SVK,AUT,810411,297178.0
SVK,AUT,850511,2797802.0
SVK,ARM,850511,10434.0
SVK,BEL,250490,972.0
SVK,BEL,260200,43370.0
SVK,BEL,811292,1182.0
SVK,BEL,850511,47.0
SVK,BIH,850511,113432.0
SVK,BRA,850511,192.0
SVK,BGR,280429,50836.0
SVK,BGR,280469,401304.0
SVK,BGR,282200,1195.0
SVK,BGR,850511,502.0
SVK,CAN,811292,257086.0
SVK,CAN,850511,3293.0
SVK,CHN,850511,662214.0
SVK,HRV,280429,123332.0
SVK,HRV,850511,5317.0
SVK,CYP,850511,3.0
SVK,CZE,251110,59344.0
SVK,CZE,252800,1658.0
SVK,CZE,252910,3656.0
SVK,CZE,260200,265290.0
SVK,CZE,260600,116377.0
SVK,CZE,280429,188804.0
SVK,CZE,280469,1380649.0
SVK,CZE,720292,40951.0
SVK,CZE,720293,174705.0
SVK,CZE,740311,981560.0
SVK,CZE,810194,1931.0
SVK,CZE,810411,351.0
SVK,CZE,811010,665.0
SVK,CZE,811292,4017.0000000000005
SVK,CZE,850511,482061.0
SVK,DNK,251110,2593.0
SVK,DNK,850511,927.0
SVK,ECU,850511,16014.0
SVK,EST,850511,1.0
SVK,FIN,280469,193168.0
SVK,FIN,850511,27.0
SVK,FRA,283691,207763.0
SVK,FRA,740311,36997.0
SVK,FRA,750210,1442769.0
SVK,FRA,810820,1109.0
SVK,FRA,850511,3419.0
SVK,DEU,280429,273957.0
SVK,DEU,280469,91973.0
SVK,DEU,740311,881939.0
SVK,DEU,750210,192374.0
SVK,DEU,810411,3009.0
SVK,DEU,811292,1959476.0
SVK,DEU,850511,6739826.0
SVK,GRC,850511,398.0
SVK,GTM,850511,36.0
SVK,HKG,850511,139.0
SVK,HUN,251110,3827.0
SVK,HUN,252910,5858.0
SVK,HUN,280429,265101.0
SVK,HUN,280469,53440.0
SVK,HUN,711021,1114.0
SVK,HUN,720293,613682.0
SVK,HUN,740311,16292.000000000002
SVK,HUN,810194,656.0
SVK,HUN,850511,186093.0
SVK,ISL,850511,92.0
SVK,IRL,850511,186.0
SVK,ITA,252800,53349.0
SVK,ITA,252922,18880.0
SVK,ITA,260200,127273.0
SVK,ITA,280429,131651.0
SVK,ITA,280469,362795.0
SVK,ITA,711011,93312.0
SVK,ITA,740311,11107202.0
SVK,ITA,850511,10865.0
SVK,JPN,811292,634117.0
SVK,KAZ,850511,2007.0000000000002
SVK,KOR,270112,102.0
SVK,KOR,850511,1188.0
SVK,KGZ,850511,368.0
SVK,LVA,260200,94831.0
SVK,LVA,850511,1.0
SVK,LTU,251110,5917.0
SVK,LTU,850511,6024.0
SVK,LUX,720293,1225645.0
SVK,MYS,850511,51.0
SVK,S19,850511,1779.0
SVK,MDA,850511,804.0
SVK,MNE,280429,42870.0
SVK,MNE,810411,201269.0
SVK,NLD,252910,220.0
SVK,NLD,260200,590348.0
SVK,NLD,280429,31.0
SVK,NLD,280469,119.0
SVK,NLD,280470,233.0
SVK,NLD,282200,1.0
SVK,NLD,283691,18.0
SVK,NLD,711021,1.0
SVK,NLD,720293,41.0
SVK,NLD,750210,6.0
SVK,NLD,810411,3.0
SVK,NLD,810820,1691.0
SVK,NLD,850511,16126.000000000002
SVK,NOR,850511,3318.0
SVK,POL,251110,35.0
SVK,POL,252922,9716.0
SVK,POL,260200,13.0
SVK,POL,280429,1108.0
SVK,POL,280469,135469.0
SVK,POL,720292,20592.0
SVK,POL,740311,2366798.0
SVK,POL,810411,1384.0
SVK,POL,811292,407.0
SVK,POL,850511,41071.0
SVK,PRT,280469,177574.0
SVK,PRT,740311,1516160.0
SVK,PRT,850511,1.0
SVK,ROU,250490,358.0
SVK,ROU,280429,267619.0
SVK,ROU,280469,179968.0
SVK,ROU,720292,551911.0
SVK,ROU,720293,1118609.0
SVK,ROU,850511,8528.0
SVK,RUS,252800,9314.0
SVK,SAU,850511,2.0
SVK,SRB,280469,6488.0
SVK,SRB,720293,1768277.0
SVK,SRB,850511,2628.0
SVK,IND,720292,405764.0
SVK,IND,850511,131131.0
SVK,SGP,850511,141.0
SVK,VNM,850511,37.0
SVK,SVN,280429,53860.0
SVK,SVN,280469,9915.0
SVK,SVN,720292,291869.0
SVK,SVN,740311,28594.0
SVK,SVN,811292,70090.0
SVK,SVN,850511,496.0
SVK,ZAF,850511,4.0
SVK,ESP,260200,79640.0
SVK,ESP,280469,1473432.0
SVK,ESP,711021,121.0
SVK,ESP,740311,337414.0
SVK,ESP,810411,73558.0
SVK,ESP,850511,7744.0
SVK,SWE,280469,142037.0
SVK,SWE,850511,4.0
SVK,CHE,811292,4262.0
SVK,CHE,850511,217.0
SVK,THA,850511,661.0
SVK,TUR,251110,2005.0
SVK,TUR,720292,235561.0
SVK,TUR,720293,707103.0
SVK,TUR,850511,353.0
SVK,UKR,260200,2679.0
SVK,UKR,280469,74035.0
SVK,UKR,282200,29733.0
SVK,UKR,720292,219776.0
SVK,UKR,850511,4502.0
SVK,MKD,850511,66.0
SVK,EGY,850511,106.0
SVK,GBR,740311,131572.0
SVK,GBR,850511,3894.0
SVK,USA,811292,286220.0
SVK,USA,850511,553026.0
SVK,URY,850511,5.0
VNM,AGO,260600,32.0
VNM,AUS,251110,41970.0
VNM,AUS,280470,10387.0
VNM,AUS,850511,159975.0
VNM,AUT,280429,1177842.0
VNM,AUT,811010,729919.0
VNM,AUT,850511,4008.0
VNM,BEL,811010,6140357.0
VNM,BEL,850511,18.0
VNM,BRA,811010,837195.0
VNM,BRA,850511,367.0
VNM,BRN,850511,16644.0
VNM,BGR,850511,13.0
VNM,MMR,850511,1092758.0
VNM,KHM,280429,871.0
VNM,KHM,280470,3030.0
VNM,CAN,250490,487.0
VNM,CAN,252800,2706.0
VNM,CAN,280469,110.0
VNM,CAN,811010,511459.0
VNM,CAN,850511,273475.0
VNM,LKA,850511,343.0
VNM,CHL,280470,7139757.0
VNM,CHL,850511,101.0
VNM,CHN,251110,206.0
VNM,CHN,280469,415828.0
VNM,CHN,280470,2985294.0
VNM,CHN,283691,16210.999999999998
VNM,CHN,720293,55046.0
VNM,CHN,850511,21740962.0
VNM,COL,850511,401.0
VNM,CRI,850511,12.0
VNM,CYP,850511,62.0
VNM,CZE,850511,168249.0
VNM,DNK,850511,143.0
VNM,EST,850511,52.0
VNM,FIN,850511,2320.0
VNM,FRA,270112,260.0
VNM,FRA,280470,630371.0
VNM,FRA,811010,14889299.0
VNM,FRA,850511,37508.0
VNM,DEU,252922,6146767.0
VNM,DEU,280469,219703.0
VNM,DEU,280470,31984929.0
VNM,DEU,850511,7881472.0
VNM,GTM,280429,2576.0
VNM,GTM,850511,1961.0
VNM,HKG,850511,546227.0
VNM,HUN,850511,3147.0
VNM,ISL,850511,31.0
VNM,IDN,250490,4573.0
VNM,IDN,251110,80.0
VNM,IDN,280429,402780.0
VNM,IDN,280469,16200.0
VNM,IDN,740311,2824002.0
VNM,IDN,850511,184219.0
VNM,IRL,280429,1709.0
VNM,IRL,850511,4440.0
VNM,ITA,252922,6202458.0
VNM,ITA,280470,16575532.0
VNM,ITA,811010,629534.0
VNM,ITA,850511,455046.0
VNM,JPN,252922,2276147.0
VNM,JPN,280469,41568.0
VNM,JPN,280470,90239817.0
VNM,JPN,740311,2410682.0
VNM,JPN,811010,24959537.0
VNM,JPN,850511,158723638.0
VNM,KOR,252910,36.0
VNM,KOR,252922,170.0
VNM,KOR,260200,227.0
VNM,KOR,280429,10.0
VNM,KOR,280469,69208.0
VNM,KOR,280470,64266752.0
VNM,KOR,750210,4043.9999999999995
VNM,KOR,810820,2012261.0
VNM,KOR,811010,4462693.0
VNM,KOR,850511,690139.0
VNM,KWT,850511,433.0
VNM,LTU,850511,52.0
VNM,LUX,850511,187.0
VNM,MYS,251110,3956953.0
VNM,MYS,280429,3735900.0
VNM,MYS,850511,6590004.0
VNM,MLT,850511,14.0
VNM,MEX,850511,1803556.0
VNM,S19,280470,34303272.0
VNM,S19,811010,351022.0
VNM,S19,850511,22180.0
VNM,NLD,280469,80853.0
VNM,NLD,280470,901024.0
VNM,NLD,810411,671.0
VNM,NLD,811010,300569.0
VNM,NLD,850511,63.0
VNM,NZL,850511,8300.0
VNM,PER,850511,774.0
VNM,PHL,811010,21125.0
VNM,PHL,850511,83435898.0
VNM,POL,280470,11670478.0
VNM,POL,811010,172133.0
VNM,POL,850511,7169.0
VNM,PRT,850511,51.0
VNM,SRB,280470,240045.0
VNM,IND,252922,9909160.0
VNM,IND,280469,299779.0
VNM,IND,280470,93047493.0
VNM,IND,811010,5863600.0
VNM,IND,850511,1671126.0
VNM,SGP,251110,114307.0
VNM,SGP,280429,31786.0
VNM,SGP,750210,16634.0
VNM,SGP,811010,677322.0
VNM,SGP,850511,26864.0
VNM,SVK,850511,682.0
VNM,SVN,850511,182.0
VNM,ZAF,251010,186.0
VNM,ZAF,280470,3284728.0
VNM,ZAF,720292,7.0
VNM,ZAF,850511,1689.0
VNM,ESP,280469,111464.0
VNM,ESP,811010,2692672.0
VNM,ESP,850511,4800.0
VNM,SWE,250490,5488.0
VNM,CHE,280470,2945588.0
VNM,CHE,711011,623079.0
VNM,CHE,720292,1795.0
VNM,CHE,850511,10119.0
VNM,THA,811010,43750342.0
VNM,THA,850511,5978206.0
VNM,TUR,251110,18.0
VNM,TUR,252922,2.0
